CustomerID,Age,Gender,Item Purchased,Category,PurchaseAmount,Location,Size,Color,Season,Review Rating,Subscription,Shipping,Discount,Promo,Previous Purchases,Payment Method,Frequency of Purchase
CUST0586,24,Male,Handbag,Accessories,103.31,Boston,XL,Red,Summer,4.1,No,Next Day,40%,Yes,8,PayPal,Monthly
CUST0587,44,Male,Sandals,Footwear,177.92,San Diego,XL,Grey,Fall,4.1,Yes,Free Shipping,None,No,4,Bank Transfer,Monthly
CUST0588,65,Female,Shorts,Clothing,123.65,New York,XS,Black,Winter,3.5,Yes,Express,40%,No,8,PayPal,Bi-Weekly
CUST0589,43,Male,Blazer,Outerwear,223.32,Los Angeles,L,Pink,Summer,4.2,Yes,Express,30%,Yes,15,Cash,Rarely
CUST0590,22,Male,Windbreaker,Outerwear,118.72,Boston,M,Purple,Spring,4.2,No,Free Shipping,None,Yes,29,Debit Card,Monthly
CUST0591,26,Male,T-Shirt,Clothing,22.94,Chicago,M,Grey,Winter,4.4,No,Express,None,No,4,Bank Transfer,Quarterly
CUST0592,47,Female,Handbag,Accessories,147.43,Los Angeles,S,Brown,Summer,3.3,Yes,Next Day,None,Yes,10,Debit Card,Weekly
CUST0593,28,Male,Backpack,Accessories,158.7,Houston,XL,White,Winter,3.6,No,Express,30%,No,19,Bank Transfer,Monthly
CUST0594,23,Male,Sandals,Footwear,85.32,Phoenix,S,Purple,Fall,3.1,No,Next Day,10%,No,11,PayPal,Monthly
CUST0595,25,Male,Sunglasses,Accessories,131.88,Seattle,XL,Brown,Fall,4.8,No,Free Shipping,None,No,9,Debit Card,Monthly
CUST0596,67,Female,T-Shirt,Clothing,132.81,New York,XXL,Green,Fall,2.8,Yes,Standard,30%,Yes,27,Credit Card,Weekly
CUST0597,30,Female,Scarf,Accessories,72.66,Philadelphia,L,Pink,Fall,2.9,Yes,Next Day,30%,Yes,24,Bank Transfer,Bi-Weekly
CUST0598,66,Female,Shorts,Clothing,91.86,San Diego,S,White,Spring,3.3,No,Standard,None,Yes,25,Debit Card,Monthly
CUST0599,46,Male,Sandals,Footwear,93.05,Seattle,L,Blue,Spring,3.5,No,Express,None,No,3,Bank Transfer,Monthly
CUST0600,43,Male,Flats,Footwear,94.23,Houston,S,Black,Winter,3.5,No,Express,20%,No,2,PayPal,Quarterly
CUST0601,53,Female,Boots,Footwear,150.93,Boston,XS,Yellow,Winter,3.2,Yes,Free Shipping,None,No,21,Credit Card,Quarterly
CUST0602,28,Male,Coat,Outerwear,213.74,Boston,XS,Red,Fall,4.1,No,Next Day,10%,No,24,Bank Transfer,Quarterly
CUST0603,21,Male,Dress,Clothing,174.21,Boston,XL,Blue,Summer,2.4,Yes,Standard,20%,Yes,9,PayPal,Rarely
CUST0604,68,Female,T-Shirt,Clothing,151.81,Dallas,M,Red,Fall,4.0,No,Next Day,None,No,7,PayPal,Rarely
CUST0605,66,Male,Shorts,Clothing,170.04,New York,L,White,Summer,3.7,No,Free Shipping,20%,No,28,Credit Card,Bi-Weekly
CUST0606,41,Male,Sunglasses,Accessories,140.9,Chicago,XL,Green,Summer,3.9,Yes,Standard,10%,Yes,24,Bank Transfer,Monthly
CUST0607,23,Male,Jacket,Clothing,131.23,Dallas,XL,Grey,Winter,3.6,Yes,Express,None,No,21,Bank Transfer,Monthly
CUST0608,34,Female,Flats,Footwear,210.17,Los Angeles,S,Red,Fall,3.5,No,Standard,30%,No,24,Cash,Weekly
CUST0609,38,Female,Heels,Footwear,206.81,Chicago,XS,Purple,Fall,3.5,No,Free Shipping,None,No,12,Cash,Bi-Weekly
CUST0610,46,Female,T-Shirt,Clothing,35.51,Phoenix,XXL,Red,Summer,4.1,Yes,Standard,None,No,20,Debit Card,Monthly
CUST0611,20,Male,Sweater,Clothing,126.85,Los Angeles,S,Red,Winter,3.7,No,Express,None,Yes,22,Credit Card,Monthly
CUST0612,48,Male,Skirt,Clothing,141.34,Chicago,S,Pink,Winter,3.5,Yes,Next Day,20%,Yes,15,Debit Card,Weekly
CUST0613,46,Male,Jeans,Clothing,123.88,Dallas,XS,Pink,Winter,4.0,No,Express,10%,No,1,Cash,Rarely
CUST0614,38,Female,Heels,Footwear,115.84,Dallas,XL,Green,Spring,3.0,No,Express,10%,No,3,Debit Card,Bi-Weekly
CUST0615,26,Female,Jeans,Clothing,133.39,Chicago,M,Pink,Summer,3.4,No,Express,None,No,18,Debit Card,Rarely
CUST0616,44,Female,T-Shirt,Clothing,157.24,Houston,XS,Grey,Winter,3.4,No,Standard,None,No,26,Cash,Monthly
CUST0617,23,Male,Blazer,Outerwear,250.77,Houston,M,Black,Summer,4.9,No,Express,20%,No,30,PayPal,Weekly
CUST0618,48,Female,T-Shirt,Clothing,149.79,Dallas,S,Green,Summer,3.5,No,Next Day,30%,No,11,Cash,Quarterly
CUST0619,70,Male,T-Shirt,Clothing,28.27,Houston,XXL,Green,Spring,4.1,No,Next Day,None,No,24,PayPal,Bi-Weekly
CUST0620,32,Female,Skirt,Clothing,112.92,Los Angeles,S,Grey,Fall,3.5,Yes,Free Shipping,10%,Yes,29,PayPal,Weekly
CUST0621,39,Female,Scarf,Accessories,116.95,San Diego,XL,Yellow,Winter,3.6,No,Next Day,None,Yes,13,Cash,Monthly
CUST0622,65,Male,Hoodie,Clothing,78.72,Boston,XL,Purple,Summer,2.4,No,Next Day,30%,No,21,Debit Card,Monthly
CUST0623,21,Male,T-Shirt,Clothing,179.54,Houston,L,Grey,Winter,4.4,Yes,Standard,None,No,25,Cash,Bi-Weekly
CUST0624,53,Female,Dress,Clothing,38.7,New York,XL,Yellow,Fall,4.4,Yes,Standard,30%,No,4,Bank Transfer,Monthly
CUST0625,37,Male,Dress,Clothing,31.49,New York,XXL,Grey,Winter,2.5,Yes,Next Day,None,No,11,Credit Card,Quarterly
CUST0626,32,Male,T-Shirt,Clothing,51.65,New York,XL,Pink,Spring,4.0,No,Standard,10%,No,23,Bank Transfer,Bi-Weekly
CUST0627,64,Female,Dress,Clothing,174.25,Boston,XXL,Black,Summer,4.0,No,Free Shipping,None,No,29,Cash,Rarely
CUST0628,44,Female,Coat,Outerwear,84.18,Phoenix,XS,Purple,Winter,4.2,Yes,Standard,None,No,7,Bank Transfer,Quarterly
CUST0629,21,Female,Jeans,Clothing,108.9,Chicago,XXL,Purple,Summer,3.4,Yes,Free Shipping,20%,Yes,11,Cash,Rarely
CUST0630,68,Female,Sweater,Clothing,92.33,Boston,XL,Brown,Spring,3.1,No,Next Day,None,Yes,6,Cash,Monthly
CUST0631,24,Female,Skirt,Clothing,98.01,Phoenix,XS,Pink,Fall,4.0,Yes,Standard,None,No,20,Debit Card,Monthly
CUST0632,70,Female,Jacket,Clothing,137.46,Dallas,L,Green,Summer,5.0,No,Free Shipping,10%,Yes,0,Cash,Quarterly
CUST0633,61,Female,Sunglasses,Accessories,147.61,Boston,L,Purple,Fall,4.0,Yes,Free Shipping,20%,Yes,20,Credit Card,Monthly
CUST0634,60,Male,Blazer,Outerwear,69.8,Phoenix,XL,Brown,Winter,3.3,No,Express,None,Yes,3,PayPal,Rarely
CUST0635,35,Female,Sweater,Clothing,75.12,Chicago,XS,Red,Winter,3.7,Yes,Standard,10%,No,18,Credit Card,Quarterly
CUST0636,36,Female,Boots,Footwear,36.76,Dallas,XL,Green,Spring,3.7,Yes,Express,None,Yes,3,Bank Transfer,Quarterly
CUST0637,25,Female,Backpack,Accessories,85.72,Seattle,S,Red,Spring,3.3,No,Standard,None,No,23,PayPal,Bi-Weekly
CUST0638,43,Male,Windbreaker,Outerwear,177.87,Phoenix,XL,Black,Winter,4.0,Yes,Standard,40%,No,13,Cash,Monthly
CUST0639,43,Male,Jacket,Clothing,88.88,New York,XXL,Blue,Fall,2.6,No,Free Shipping,10%,No,28,Debit Card,Quarterly
CUST0640,21,Male,Sweater,Clothing,108.56,Los Angeles,XL,Pink,Spring,3.6,No,Next Day,20%,No,16,Debit Card,Bi-Weekly
CUST0641,42,Male,Sandals,Footwear,123.61,Los Angeles,M,Blue,Summer,3.6,Yes,Standard,10%,No,9,Debit Card,Weekly
CUST0642,40,Female,Shorts,Clothing,149.72,Boston,S,Red,Fall,4.4,Yes,Free Shipping,None,No,27,PayPal,Quarterly
CUST0643,40,Female,Loafers,Footwear,219.8,Houston,XXL,Yellow,Fall,5.0,Yes,Express,10%,Yes,18,Credit Card,Bi-Weekly
CUST0644,39,Male,Jeans,Clothing,80.19,Dallas,L,Blue,Spring,3.1,No,Express,10%,No,6,Credit Card,Bi-Weekly
CUST0645,32,Female,Boots,Footwear,47.54,Los Angeles,S,Green,Fall,4.4,No,Next Day,None,Yes,27,Cash,Rarely
CUST0646,41,Male,Sneakers,Footwear,164.64,New York,XXL,Blue,Spring,4.3,No,Next Day,None,Yes,11,Bank Transfer,Bi-Weekly
CUST0647,25,Male,Scarf,Accessories,157.4,Phoenix,L,Blue,Fall,3.3,Yes,Free Shipping,None,No,7,Credit Card,Bi-Weekly
CUST0648,64,Male,Dress,Clothing,117.55,Philadelphia,XS,Yellow,Summer,3.7,Yes,Express,None,Yes,4,Bank Transfer,Quarterly
CUST0649,43,Male,Jacket,Clothing,148.66,Seattle,XS,Green,Fall,3.5,Yes,Express,None,No,13,Bank Transfer,Monthly
CUST0650,57,Female,Skirt,Clothing,74.24,Houston,L,Purple,Spring,4.0,No,Free Shipping,10%,Yes,9,Debit Card,Quarterly
CUST0651,22,Female,Hoodie,Clothing,29.25,Houston,S,Red,Fall,4.1,No,Express,10%,No,19,Cash,Bi-Weekly
CUST0652,31,Male,Heels,Footwear,131.56,San Diego,M,Black,Spring,3.3,No,Standard,20%,Yes,1,PayPal,Bi-Weekly
CUST0653,65,Female,Flats,Footwear,48.38,Philadelphia,XS,Green,Winter,3.5,Yes,Next Day,20%,No,10,Bank Transfer,Weekly
CUST0654,57,Female,Loafers,Footwear,179.92,Houston,XL,White,Winter,4.3,Yes,Standard,None,Yes,8,Bank Transfer,Rarely
CUST0655,49,Male,Sneakers,Footwear,46.34,Seattle,L,Grey,Fall,3.5,No,Free Shipping,10%,No,16,PayPal,Quarterly
CUST0656,63,Male,Watch,Accessories,115.81,Dallas,M,Pink,Summer,5.0,No,Standard,None,Yes,30,PayPal,Monthly
CUST0657,59,Male,Shorts,Clothing,79.77,Seattle,XS,Black,Summer,4.1,No,Next Day,20%,No,9,Cash,Monthly
CUST0658,21,Female,Hoodie,Clothing,153.09,Dallas,L,Pink,Winter,2.8,Yes,Standard,None,No,30,Bank Transfer,Rarely
CUST0659,21,Female,Sweater,Clothing,78.17,Dallas,L,Brown,Summer,4.6,No,Express,None,Yes,28,Debit Card,Weekly
CUST0660,42,Male,Handbag,Accessories,135.23,Chicago,L,Brown,Fall,3.9,No,Standard,20%,Yes,16,Credit Card,Weekly
CUST0661,40,Female,Sneakers,Footwear,216.31,Philadelphia,XXL,White,Summer,2.8,No,Next Day,30%,No,1,Debit Card,Quarterly
CUST0662,52,Female,Coat,Outerwear,282.32,San Diego,M,Yellow,Spring,3.4,No,Next Day,10%,Yes,7,Bank Transfer,Bi-Weekly
CUST0663,54,Male,Watch,Accessories,61.79,Boston,XXL,Brown,Fall,4.5,Yes,Standard,20%,No,17,Credit Card,Quarterly
CUST0664,40,Male,Boots,Footwear,160.51,New York,XXL,Red,Spring,4.1,No,Next Day,10%,No,14,Cash,Bi-Weekly
CUST0665,28,Male,Backpack,Accessories,16.65,Los Angeles,XL,Black,Fall,3.1,Yes,Free Shipping,20%,No,11,Cash,Bi-Weekly
CUST0666,62,Male,Loafers,Footwear,104.18,Boston,XL,White,Fall,4.9,Yes,Standard,None,No,19,Credit Card,Monthly
CUST0667,22,Male,T-Shirt,Clothing,141.71,New York,XS,Yellow,Fall,3.7,No,Express,None,No,18,PayPal,Quarterly
CUST0668,37,Male,Jacket,Clothing,102.82,Los Angeles,L,Grey,Summer,4.4,Yes,Next Day,None,Yes,24,Debit Card,Bi-Weekly
CUST0669,37,Female,Loafers,Footwear,168.12,Dallas,XL,Yellow,Summer,3.2,Yes,Next Day,20%,No,29,Bank Transfer,Monthly
CUST0670,25,Female,Raincoat,Outerwear,126.93,Los Angeles,XXL,Grey,Fall,4.3,Yes,Standard,30%,Yes,10,PayPal,Rarely
CUST0671,33,Female,Scarf,Accessories,40.81,Seattle,S,Black,Fall,3.4,No,Free Shipping,10%,No,11,Debit Card,Quarterly
CUST0672,30,Male,Handbag,Accessories,123.15,Los Angeles,M,Black,Fall,4.4,Yes,Standard,10%,No,12,Cash,Bi-Weekly
CUST0673,35,Male,Heels,Footwear,125.26,Houston,L,Brown,Fall,3.9,No,Express,None,No,24,Cash,Bi-Weekly
CUST0674,23,Female,Shorts,Clothing,66.61,New York,XXL,Green,Spring,5.0,No,Free Shipping,20%,No,16,PayPal,Weekly
CUST0675,61,Male,Flats,Footwear,154.12,New York,XL,Black,Summer,2.6,No,Express,10%,No,28,Cash,Bi-Weekly
CUST0676,40,Female,Heels,Footwear,84.68,New York,M,Purple,Fall,4.0,Yes,Standard,None,No,13,Debit Card,Bi-Weekly
CUST0677,38,Female,Raincoat,Outerwear,208.23,Los Angeles,S,Pink,Spring,4.0,Yes,Express,None,No,4,Bank Transfer,Monthly
CUST0678,42,Male,Loafers,Footwear,79.41,Seattle,XXL,White,Summer,1.8,No,Next Day,None,No,1,Debit Card,Quarterly
CUST0679,62,Male,T-Shirt,Clothing,62.54,New York,XL,Red,Fall,3.5,No,Free Shipping,20%,No,29,PayPal,Monthly
CUST0680,43,Male,Skirt,Clothing,127.51,Dallas,M,Green,Spring,3.8,No,Standard,30%,No,8,Cash,Quarterly
CUST0681,44,Female,Flats,Footwear,171.67,Boston,L,Grey,Winter,3.9,No,Standard,None,No,0,PayPal,Monthly
CUST0682,58,Male,Jeans,Clothing,30.29,Chicago,M,Yellow,Winter,4.0,No,Express,30%,Yes,2,Debit Card,Monthly
CUST0683,60,Male,Heels,Footwear,127.77,Seattle,XS,Purple,Fall,1.7,Yes,Next Day,None,Yes,26,PayPal,Bi-Weekly
CUST0684,44,Male,Heels,Footwear,111.68,Philadelphia,M,Yellow,Winter,4.6,No,Express,None,Yes,17,Bank Transfer,Bi-Weekly
CUST0685,40,Male,Hoodie,Clothing,160.27,Houston,XXL,Blue,Fall,4.3,No,Express,None,No,25,PayPal,Quarterly
CUST0686,36,Male,Sneakers,Footwear,139.81,Boston,XXL,White,Summer,3.4,No,Free Shipping,20%,No,4,Bank Transfer,Quarterly
CUST0687,34,Male,Windbreaker,Outerwear,299.17,Seattle,S,Brown,Winter,3.8,No,Next Day,20%,No,4,Cash,Quarterly
CUST0688,35,Male,Blazer,Outerwear,191.27,Philadelphia,XS,Green,Spring,4.5,Yes,Free Shipping,30%,Yes,14,Cash,Quarterly
CUST0689,25,Female,Dress,Clothing,139.69,Philadelphia,XS,Pink,Fall,3.5,Yes,Standard,None,No,11,Credit Card,Rarely
CUST0690,34,Female,Boots,Footwear,154.98,Houston,S,Yellow,Winter,3.3,No,Express,10%,Yes,26,PayPal,Bi-Weekly
CUST0691,32,Male,Hoodie,Clothing,80.34,Phoenix,XL,Green,Summer,3.9,Yes,Express,None,No,24,PayPal,Quarterly
CUST0692,65,Male,Backpack,Accessories,102.61,Seattle,XL,Yellow,Winter,4.5,No,Free Shipping,None,No,0,Credit Card,Bi-Weekly
CUST0693,61,Female,Handbag,Accessories,138.88,Seattle,XXL,Green,Winter,4.0,Yes,Next Day,10%,No,18,Bank Transfer,Quarterly
CUST0694,64,Female,Sandals,Footwear,196.62,Boston,L,Blue,Summer,5.0,No,Standard,None,Yes,7,PayPal,Rarely
CUST0695,24,Female,Backpack,Accessories,142.47,San Diego,XL,Green,Summer,4.2,No,Free Shipping,None,No,17,Credit Card,Quarterly
CUST0696,41,Male,Heels,Footwear,39.18,Chicago,M,Blue,Winter,4.6,Yes,Free Shipping,None,No,9,Credit Card,Monthly
CUST0697,29,Male,Skirt,Clothing,132.27,Chicago,S,Yellow,Summer,4.3,No,Standard,None,No,12,Credit Card,Rarely
CUST0698,38,Female,Jacket,Clothing,109.39,Los Angeles,XL,White,Winter,3.6,Yes,Standard,20%,No,19,Bank Transfer,Monthly
CUST0699,65,Female,Heels,Footwear,66.67,Houston,XL,Brown,Winter,3.6,No,Standard,None,No,22,PayPal,Monthly
CUST0700,42,Male,Jeans,Clothing,159.4,New York,S,Purple,Summer,3.5,Yes,Standard,None,No,16,Credit Card,Rarely
CUST0701,22,Male,Windbreaker,Outerwear,258.83,New York,L,Yellow,Fall,4.7,No,Next Day,None,Yes,15,Debit Card,Weekly
CUST0702,45,Female,Hoodie,Clothing,21.25,Chicago,XXL,Pink,Fall,3.1,Yes,Free Shipping,None,No,15,Cash,Monthly
CUST0703,62,Female,Sweater,Clothing,153.12,Los Angeles,M,Pink,Summer,5.0,Yes,Standard,None,No,5,Cash,Monthly
CUST0704,24,Female,Blazer,Outerwear,202.25,Chicago,XL,White,Fall,5.0,No,Standard,None,No,5,Debit Card,Monthly
CUST0705,30,Female,Jeans,Clothing,174.58,Los Angeles,XL,Brown,Spring,3.4,No,Express,30%,No,25,PayPal,Bi-Weekly
CUST0706,26,Female,Dress,Clothing,143.92,Chicago,XL,Blue,Winter,4.4,Yes,Free Shipping,20%,Yes,6,Cash,Weekly
CUST0707,43,Female,Skirt,Clothing,152.3,Los Angeles,S,White,Spring,4.0,No,Express,None,No,26,Debit Card,Monthly
CUST0708,48,Female,Handbag,Accessories,92.43,Boston,XS,Purple,Summer,3.4,No,Standard,20%,No,29,PayPal,Bi-Weekly
CUST0709,33,Female,Jacket,Clothing,73.96,Chicago,S,Green,Winter,4.5,No,Standard,None,Yes,9,Debit Card,Quarterly
CUST0710,21,Female,Skirt,Clothing,142.75,Boston,S,Grey,Summer,4.5,No,Standard,20%,Yes,12,Debit Card,Weekly
CUST0711,30,Female,Dress,Clothing,23.07,San Diego,XL,Brown,Spring,3.3,No,Next Day,10%,Yes,1,Debit Card,Quarterly
CUST0712,45,Male,Sweater,Clothing,36.7,Los Angeles,XS,Green,Summer,4.2,Yes,Express,20%,Yes,0,Bank Transfer,Bi-Weekly
CUST0713,30,Male,T-Shirt,Clothing,81.83,New York,M,Red,Spring,4.5,No,Next Day,20%,Yes,21,PayPal,Rarely
CUST0714,20,Female,Sweater,Clothing,22.96,Dallas,S,Blue,Winter,2.5,Yes,Next Day,None,Yes,18,Debit Card,Monthly
CUST0715,46,Male,Handbag,Accessories,61.1,Boston,XL,Grey,Summer,4.6,Yes,Standard,None,No,11,Debit Card,Bi-Weekly
CUST0716,20,Male,Jacket,Clothing,116.04,Boston,XL,Black,Winter,5.0,No,Free Shipping,10%,No,16,Bank Transfer,Monthly
CUST0717,19,Male,Jacket,Clothing,102.12,San Diego,XL,Black,Winter,3.3,Yes,Next Day,None,No,30,Debit Card,Bi-Weekly
CUST0718,18,Female,Dress,Clothing,63.97,Chicago,XL,White,Summer,5.0,No,Free Shipping,30%,No,2,PayPal,Monthly
CUST0719,24,Male,Handbag,Accessories,88.42,Philadelphia,XXL,Black,Summer,4.3,Yes,Standard,None,Yes,13,Credit Card,Bi-Weekly
CUST0720,67,Male,Sweater,Clothing,22.79,Houston,L,Brown,Fall,4.0,No,Standard,10%,No,18,Bank Transfer,Bi-Weekly
CUST0721,41,Female,Jacket,Clothing,52.72,Chicago,L,Green,Summer,3.6,No,Next Day,20%,Yes,11,PayPal,Monthly
CUST0722,29,Female,Jacket,Clothing,102.83,Boston,XXL,Brown,Fall,3.7,No,Express,None,No,20,Cash,Monthly
CUST0723,27,Female,Blazer,Outerwear,297.92,San Diego,XS,Pink,Spring,4.0,No,Free Shipping,None,No,8,Bank Transfer,Rarely
CUST0724,66,Male,Jeans,Clothing,63.42,Dallas,M,Pink,Fall,2.8,No,Express,40%,No,20,PayPal,Weekly
CUST0725,37,Male,Coat,Outerwear,63.06,Dallas,XS,Black,Spring,4.0,Yes,Standard,10%,Yes,20,Credit Card,Monthly
CUST0726,22,Male,Sneakers,Footwear,60.13,Seattle,XXL,Grey,Winter,3.3,No,Standard,10%,No,0,Debit Card,Monthly
CUST0727,53,Female,T-Shirt,Clothing,152.52,Phoenix,L,Brown,Fall,4.4,No,Express,None,No,9,Debit Card,Quarterly
CUST0728,36,Male,Shorts,Clothing,146.66,Boston,L,Brown,Winter,3.3,Yes,Express,None,No,17,Credit Card,Monthly
CUST0729,63,Male,Windbreaker,Outerwear,272.5,Chicago,S,Red,Summer,4.4,No,Next Day,20%,No,15,Credit Card,Monthly
CUST0730,45,Male,Sandals,Footwear,202.24,Phoenix,L,Pink,Summer,3.1,No,Express,30%,No,25,Bank Transfer,Bi-Weekly
CUST0731,50,Female,T-Shirt,Clothing,169.32,Phoenix,XXL,Green,Winter,4.3,Yes,Standard,None,Yes,8,Debit Card,Quarterly
CUST0732,19,Female,Flats,Footwear,51.45,Boston,M,Black,Winter,4.5,No,Standard,20%,No,24,Bank Transfer,Bi-Weekly
CUST0733,43,Male,Sunglasses,Accessories,131.56,Dallas,S,White,Winter,3.4,No,Standard,20%,No,28,Cash,Quarterly
CUST0734,64,Female,Handbag,Accessories,36.57,Boston,XS,Yellow,Fall,3.1,No,Express,10%,No,20,Credit Card,Bi-Weekly
CUST0735,51,Female,Watch,Accessories,32.77,New York,XS,Brown,Summer,2.5,Yes,Next Day,None,No,20,Credit Card,Quarterly
CUST0736,50,Male,T-Shirt,Clothing,56.39,San Diego,S,Brown,Spring,3.4,Yes,Next Day,20%,No,22,Bank Transfer,Weekly
CUST0737,37,Male,Sunglasses,Accessories,76.97,Boston,M,Purple,Winter,5.0,No,Next Day,None,No,29,Bank Transfer,Quarterly
CUST0738,62,Female,Belt,Accessories,97.75,Boston,S,Grey,Summer,3.0,Yes,Standard,20%,Yes,5,Bank Transfer,Monthly
CUST0739,60,Male,Jeans,Clothing,173.12,Los Angeles,M,White,Spring,3.7,No,Free Shipping,10%,No,19,Cash,Monthly
CUST0740,36,Female,T-Shirt,Clothing,109.32,San Diego,XS,Blue,Summer,3.3,No,Free Shipping,20%,Yes,14,Credit Card,Bi-Weekly
CUST0741,54,Male,Handbag,Accessories,46.49,Chicago,XXL,Brown,Summer,2.7,No,Next Day,None,No,4,Cash,Monthly
CUST0742,28,Male,Sandals,Footwear,37.6,Dallas,XXL,Green,Spring,3.0,No,Express,None,Yes,21,Cash,Weekly
CUST0743,30,Male,Handbag,Accessories,99.01,New York,M,White,Spring,3.3,No,Express,None,No,28,Credit Card,Quarterly
CUST0744,34,Female,Watch,Accessories,16.68,Boston,M,Grey,Spring,3.2,Yes,Next Day,10%,No,13,Bank Transfer,Monthly
CUST0745,37,Female,Coat,Outerwear,84.23,Los Angeles,M,Black,Spring,3.0,Yes,Next Day,None,No,21,PayPal,Bi-Weekly
CUST0746,37,Male,Flats,Footwear,172.44,San Diego,M,Green,Summer,3.4,No,Express,None,Yes,2,Cash,Monthly
CUST0747,19,Female,Sneakers,Footwear,38.92,Philadelphia,XXL,Yellow,Summer,4.8,No,Next Day,20%,Yes,30,Cash,Monthly
CUST0748,63,Female,Boots,Footwear,105.82,New York,XS,Black,Winter,3.1,Yes,Next Day,10%,No,9,Credit Card,Bi-Weekly
CUST0749,40,Male,Heels,Footwear,159.91,Chicago,XXL,Pink,Fall,3.3,No,Express,None,No,12,PayPal,Weekly
CUST0750,19,Male,Belt,Accessories,114.04,Dallas,M,Grey,Summer,5.0,No,Express,10%,No,21,Debit Card,Bi-Weekly
CUST0751,58,Female,Heels,Footwear,124.99,Dallas,S,Yellow,Winter,4.6,No,Next Day,None,Yes,13,Cash,Rarely
CUST0752,21,Male,Scarf,Accessories,143.86,Phoenix,XXL,Red,Winter,4.1,No,Standard,None,No,14,PayPal,Rarely
CUST0753,46,Male,Scarf,Accessories,135.07,New York,L,Black,Summer,4.2,No,Express,10%,Yes,23,Credit Card,Monthly
CUST0754,68,Male,Shorts,Clothing,106.74,Boston,M,Grey,Summer,1.9,No,Free Shipping,None,No,6,Credit Card,Monthly
CUST0755,52,Male,Heels,Footwear,52.86,Los Angeles,XL,Black,Winter,3.8,No,Next Day,None,No,12,Bank Transfer,Rarely
CUST0756,67,Male,Boots,Footwear,145.62,Houston,M,Purple,Winter,3.6,Yes,Standard,20%,No,7,Bank Transfer,Monthly
CUST0757,64,Female,Raincoat,Outerwear,274.31,New York,XL,White,Fall,3.8,No,Free Shipping,None,No,19,Bank Transfer,Monthly
CUST0758,67,Male,Belt,Accessories,75.28,Houston,XL,Green,Winter,5.0,No,Free Shipping,10%,No,19,Cash,Quarterly
CUST0759,42,Male,T-Shirt,Clothing,78.39,Houston,M,Yellow,Spring,3.8,No,Next Day,20%,Yes,10,Credit Card,Weekly
CUST0760,41,Male,Sneakers,Footwear,181.71,Seattle,S,Pink,Winter,2.5,No,Express,30%,Yes,1,Cash,Monthly
CUST0761,18,Male,Loafers,Footwear,187.27,Boston,S,Purple,Fall,3.8,No,Standard,10%,Yes,8,PayPal,Monthly
CUST0762,45,Female,Handbag,Accessories,74.38,San Diego,XS,Purple,Winter,3.4,No,Standard,None,No,14,Cash,Monthly
CUST0763,48,Female,Dress,Clothing,161.3,Chicago,L,Black,Winter,2.4,Yes,Express,30%,No,20,PayPal,Monthly
CUST0764,31,Male,Sweater,Clothing,165.29,Boston,L,White,Spring,4.5,No,Next Day,None,No,11,PayPal,Monthly
CUST0765,50,Male,Loafers,Footwear,113.21,New York,XXL,Purple,Winter,3.3,Yes,Express,20%,Yes,15,Cash,Quarterly
CUST0766,30,Female,Backpack,Accessories,63.37,Seattle,S,Yellow,Winter,4.4,Yes,Express,None,No,18,Credit Card,Bi-Weekly
CUST0767,51,Female,Handbag,Accessories,85.77,Houston,XS,Pink,Winter,3.8,Yes,Next Day,10%,Yes,1,Bank Transfer,Quarterly
CUST0768,55,Female,Skirt,Clothing,138.64,Dallas,M,Pink,Fall,4.4,No,Standard,None,No,29,Cash,Monthly
CUST0769,38,Female,Heels,Footwear,214.56,Chicago,M,Blue,Summer,2.8,Yes,Next Day,20%,No,11,Credit Card,Quarterly
CUST0770,58,Male,Flats,Footwear,200.29,Phoenix,XL,Green,Winter,4.0,No,Free Shipping,30%,No,2,Debit Card,Monthly
CUST0771,27,Male,Raincoat,Outerwear,176.33,New York,XXL,Brown,Winter,3.8,No,Standard,40%,Yes,23,Cash,Monthly
CUST0772,64,Male,Sneakers,Footwear,180.26,New York,L,Red,Winter,5.0,Yes,Standard,20%,Yes,12,Cash,Monthly
CUST0773,52,Female,Skirt,Clothing,139.32,Houston,M,Pink,Summer,3.3,Yes,Next Day,None,Yes,28,Credit Card,Monthly
CUST0774,31,Female,Raincoat,Outerwear,121.79,Boston,M,Red,Fall,3.1,No,Express,20%,No,6,Debit Card,Bi-Weekly
CUST0775,44,Male,Shorts,Clothing,128.33,San Diego,M,Pink,Spring,4.0,Yes,Express,10%,Yes,17,Bank Transfer,Monthly
CUST0776,30,Male,Shorts,Clothing,104.04,Dallas,XXL,Blue,Fall,3.8,No,Next Day,None,No,8,Debit Card,Monthly
CUST0777,36,Female,Flats,Footwear,167.07,Chicago,M,Red,Spring,2.5,Yes,Free Shipping,None,No,27,Bank Transfer,Weekly
CUST0778,25,Female,Backpack,Accessories,133.11,Boston,S,Purple,Fall,3.4,Yes,Next Day,10%,No,12,PayPal,Bi-Weekly
CUST0779,39,Female,Loafers,Footwear,146.26,Seattle,XS,Pink,Fall,3.3,No,Next Day,20%,No,21,Bank Transfer,Quarterly
CUST0780,42,Female,Shorts,Clothing,46.74,Seattle,XS,Black,Spring,4.3,No,Next Day,30%,Yes,12,Cash,Monthly
CUST0781,21,Male,Flats,Footwear,58.41,Phoenix,XXL,Green,Summer,4.0,No,Express,30%,No,29,Bank Transfer,Monthly
